condition,trial,Word,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text_3.started,text_3.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
long,no-go,ciragette,,,,,0,25,25,33,,,201.59078660001978,202.2917583999224,space,201.59078660001978,200.59801349998452,0.7806349999736995,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,go,madication,,,,,0,26,26,16,,,203.3931187998969,None,space,203.3931187998969,None,0.6826989999972284,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,no-go,cerfiticate,,,,,0,27,27,43,,,205.09478919999674,205.79553320002742,space,205.09478919999674,None,1.0965310998726636,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,no-go,advetnure,,,,,0,28,28,25,,,207.21399679989554,None,space,207.21399679989554,None,0.6803208999335766,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,go,temperature,,,,,0,29,29,10,,,208.91575339995325,209.61646470008418,None,208.91575339995325,None,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,go,scholarship,,,,,0,30,30,1,,,211.61883760010824,212.31939329998568,None,211.61883760010824,210.62572499993257,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,go,narrative,,,,,0,31,31,12,,,214.32180400006473,215.0222436999902,None,214.32180400006473,213.32778450008482,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,no-go,persolanity,,,,,0,32,32,35,,,217.0246500999201,217.72542629996315,space,217.0246500999201,216.02321480005048,0.8345665000379086,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,go,tournament,,,,,0,33,33,23,,,218.876730900025,219.5775492999237,None,218.876730900025,None,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,no-go,beefstaek,,,,,0,34,34,41,,,221.5797639999073,None,space,221.5797639999073,220.58713870006613,0.5944340999703854,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,no-go,perfomarnce,,,,,0,35,35,42,,,223.1981454999186,223.89895089995116,space,223.1981454999186,None,1.0701943999156356,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,no-go,derpession,,,,,0,36,36,47,,,225.3004171999637,226.00126020004973,space,225.3004171999637,None,0.9143041998613626,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,go,statement,,,,,0,37,37,22,,,227.23606960009784,227.93663179990835,None,227.23606960009784,None,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,go,background,,,,,0,38,38,4,,,229.9389376998879,230.63948010001332,None,229.9389376998879,228.9457866998855,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,no-go,alcholic,,,,,0,39,39,32,,,232.64198469999246,None,space,232.64198469999246,231.64586280006915,0.639615299878642,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,go,commentary,,,,,0,40,40,13,,,234.31039789994247,235.01113420003094,None,234.31039789994247,None,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,go,afternoon,,,,,0,41,41,14,,,237.01334060006775,237.7140063000843,space,237.01334060006775,236.0211519000586,0.6871064000297338,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,no-go,trasntcipt,,,,,0,42,42,46,,,238.7319549000822,None,space,238.7319549000822,None,0.6766436998732388,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,no-go,terrirost,,,,,0,43,43,39,,,240.43366020009853,241.13456210005097,space,240.43366020009853,None,0.7240216999780387,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,go,paragraph,,,,,0,44,44,24,,,242.18576260004193,242.88656240003183,None,242.18576260004193,None,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,go,stereotype,,,,,0,45,45,5,,,244.88873349991627,245.58945419988595,None,244.88873349991627,243.89515200001188,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,go,addiction,,,,,0,46,46,19,,,247.5916476000566,248.29241059999913,None,247.5916476000566,246.5979780999478,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,go,professor,,,,,0,47,47,21,,,250.2945465000812,250.99549779994413,None,250.2945465000812,249.30093250004575,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,go,president,,,,,0,48,48,11,,,252.99768729996867,253.69852129998617,None,252.99768729996867,252.00465560005978,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
long,go,vegetable,,,,,0,49,49,7,,,255.68378069996834,256.38481589988805,None,255.68378069996834,254.70579700008966,,2,001,2021_Dec_01_1428,experiment,2021.2.3,59.93252793468025,
